count	battery
2141	0.48
2142	0.48
2143	0.48
2144	0.48
2145	0.48
2146	0.48
2147	0.48
2148	0.48
2149	0.47
2150	0.47
2151	0.47
2152	0.47
2153	0.47
2154	0.47
2155	0.47
2156	0.47
2157	0.47
2158	0.47
2159	0.47
2160	0.47
2161	0.47
2162	0.47
2163	0.47
2164	0.47
2165	0.47
2166	0.47
2167	0.47
2168	0.47
2169	0.46
2170	0.46
2171	0.46
2172	0.46
2173	0.46
2174	0.46
2175	0.46
2176	0.46
2177	0.46
2178	0.46
2179	0.46
2180	0.46
2181	0.46
2182	0.46
2183	0.46
2184	0.46
2185	0.46
2186	0.46
2187	0.46
2188	0.46
2189	0.46
2190	0.46
2191	0.46
2192	0.46
2193	0.46
2194	0.46
2195	0.46
2196	0.46
2197	0.46
2198	0.46
2199	0.46
2200	0.46
2201	0.46
2202	0.46
2203	0.46
2204	0.46
2205	0.46
2206	0.46
2207	0.46
2208	0.46
2209	0.46
2210	0.46
2211	0.46
2212	0.46
2213	0.46
2214	0.46
2215	0.46
2216	0.46
2217	0.46
2218	0.46
2219	0.46
2220	0.46
2221	0.46
2222	0.46
2223	0.46
2224	0.46
2225	0.46
2226	0.46
2227	0.46
2228	0.45
2229	0.45
2230	0.45
2231	0.45
2232	0.45
2233	0.45
2234	0.45
2235	0.45
2236	0.45
2237	0.45
2238	0.45
2239	0.45
2240	0.45
2241	0.45
2242	0.45
2243	0.45
2244	0.45
2245	0.45
2246	0.45
2247	0.45
2248	0.45
2249	0.45
2250	0.45
2251	0.45
2252	0.45
2253	0.45
2254	0.45
2255	0.45
2256	0.44
2257	0.44
2258	0.44
2259	0.44
2260	0.44
2261	0.44
2262	0.44
2263	0.44
2264	0.44
2265	0.44
2266	0.44
2267	0.44
2268	0.44
2269	0.44
2270	0.44
2271	0.44
2272	0.44
2273	0.44
2274	0.44
2275	0.44
2276	0.44
2277	0.44
2278	0.44
2279	0.44
2280	0.44
2281	0.44
2282	0.44
2283	0.44
2284	0.44
2285	0.44
2286	0.44
2287	0.44
2288	0.44
2289	0.44
2290	0.44
2291	0.44
2292	0.44
2293	0.44
2294	0.44
2295	0.44
2296	0.43
2297	0.43
2298	0.43
2299	0.43
2300	0.43
2301	0.43
2302	0.43
2303	0.43
2304	0.43
2305	0.43
2306	0.43
2307	0.43
2308	0.43
2309	0.43
2310	0.43
2311	0.43
2312	0.43
2313	0.43
2314	0.43
2315	0.43
2316	0.43
2317	0.43
2318	0.43
2319	0.43
2320	0.43
2321	0.43
2322	0.43
2323	0.43
2324	0.43
2325	0.43
2326	0.43
2327	0.43
2328	0.43
2329	0.43
2330	0.43
2331	0.42
2332	0.42
2333	0.42
2334	0.42
2335	0.42
2336	0.42
2337	0.42
2338	0.42
2339	0.42
2340	0.42
2341	0.42
2342	0.42
2343	0.42
2344	0.42
2345	0.42
2346	0.42
2347	0.42
2348	0.42
2349	0.42
2350	0.42
2351	0.42
2352	0.42
2353	0.42
2354	0.42
2355	0.42
2356	0.42
2357	0.42
2358	0.42
2359	0.42
2360	0.42
2361	0.42
2362	0.42
2363	0.42
2364	0.42
2365	0.42
2366	0.42
2367	0.42
2368	0.42
2369	0.42
2370	0.42
2371	0.42
2372	0.42
2373	0.42
2374	0.42
2375	0.42
2376	0.41
2377	0.41
2378	0.41
2379	0.41
2380	0.41
2381	0.41
2382	0.41
2383	0.41
2384	0.41
2385	0.41
2386	0.41
2387	0.41
2388	0.41
2389	0.41
2390	0.41
2391	0.41
2392	0.41
2393	0.41
2394	0.41
2395	0.41
2396	0.41
2397	0.41
2398	0.41
2399	0.41
2400	0.41
2401	0.41
2402	0.41
2403	0.41
2404	0.41
2405	0.41
2406	0.41
2407	0.41
2408	0.41
2409	0.41
2410	0.41
2411	0.4
2412	0.4
2413	0.4
2414	0.4
2415	0.4
2416	0.4
2417	0.4
2418	0.4
2419	0.4
2420	0.4
2421	0.4
2422	0.4
2423	0.4
2424	0.4
2425	0.4
2426	0.4
2427	0.4
2428	0.4
2429	0.4
2430	0.4
2431	0.4
2432	0.4
2433	0.4
2434	0.4
2435	0.4
2436	0.4
2437	0.4
2438	0.4
2439	0.4
2440	0.4
2441	0.4
2442	0.4
2443	0.4
2444	0.4
2445	0.4
2446	0.4
2447	0.4
2448	0.4
2449	0.4
2450	0.4
2451	0.4
2452	0.4
2453	0.4
2454	0.4
2455	0.4
2456	0.4
2457	0.4
2458	0.4
2459	0.39
2460	0.39
2461	0.39
2462	0.39
2463	0.39
2464	0.39
2465	0.39
2466	0.39
2467	0.39
2468	0.39
2469	0.39
2470	0.39
2471	0.39
2472	0.39
2473	0.39
2474	0.39
2475	0.39
2476	0.39
2477	0.39
2478	0.39
2479	0.39
2480	0.39
2481	0.39
2482	0.39
2483	0.39
2484	0.39
2485	0.39
2486	0.39
2487	0.39
2488	0.39
2489	0.39
2490	0.39
2491	0.39
2492	0.39
2493	0.39
2494	0.39
2495	0.39
2496	0.39
2497	0.39
2498	0.39
2499	0.39
2500	0.39
2501	0.39
2502	0.39
2503	0.39
2504	0.39
2505	0.39
2506	0.39
2507	0.38
2508	0.38
2509	0.38
2510	0.38
2511	0.38
2512	0.38
2513	0.38
2514	0.38
2515	0.38
2516	0.38
2517	0.38
2518	0.38
2519	0.38
2520	0.38
2521	0.38
2522	0.38
2523	0.38
2524	0.38
2525	0.38
2526	0.38
2527	0.38
2528	0.38
2529	0.38
2530	0.38
2531	0.38
2532	0.38
2533	0.38
2534	0.38
2535	0.38
2536	0.38
2537	0.38
2538	0.38
2539	0.38
2540	0.38
2541	0.38
2542	0.37
2543	0.37
2544	0.37
2545	0.37
2546	0.37
2547	0.37
2548	0.37
2549	0.37
2550	0.37
2551	0.37
2552	0.37
2553	0.37
2554	0.37
2555	0.37
2556	0.37
2557	0.37
2558	0.37
2559	0.37
2560	0.37
2561	0.37
2562	0.37
2563	0.37
2564	0.37
2565	0.37
2566	0.37
2567	0.37
2568	0.37
2569	0.37
2570	0.37
2571	0.37
2572	0.37
2573	0.37
2574	0.37
2575	0.37
2576	0.37
2577	0.37
2578	0.37
2579	0.37
2580	0.37
2581	0.37
2582	0.37
2583	0.37
2584	0.37
2585	0.36
2586	0.36
2587	0.36
2588	0.36
2589	0.36
2590	0.36
2591	0.36
2592	0.36
2593	0.36
2594	0.36
2595	0.36
2596	0.36
2597	0.36
2598	0.36
2599	0.36
2600	0.36
2601	0.36
2602	0.36
2603	0.36
2604	0.36
2605	0.36
2606	0.36
2607	0.36
2608	0.36
2609	0.36
2610	0.36
2611	0.36
2612	0.35
2613	0.35
2614	0.35
2615	0.35
2616	0.35
2617	0.35
2618	0.35
2619	0.35
2620	0.35
2621	0.35
2622	0.35
2623	0.35
2624	0.35
2625	0.35
2626	0.35
2627	0.35
2628	0.35
2629	0.35
2630	0.35
2631	0.35
2632	0.35
2633	0.35
2634	0.35
2635	0.35
2636	0.35
2637	0.35
2638	0.35
2639	0.35
2640	0.35
2641	0.35
2642	0.35
2643	0.35
2644	0.35
2645	0.35
2646	0.35
2647	0.35
2648	0.35
2649	0.35
2650	0.35
2651	0.35
2652	0.35
2653	0.35
2654	0.35
2655	0.35
2656	0.35
2657	0.35
2658	0.35
2659	0.35
2660	0.35
2661	0.35
2662	0.34
2663	0.34
2664	0.34
2665	0.34
2666	0.34
2667	0.34
2668	0.34
2669	0.34
2670	0.34
2671	0.34
2672	0.34
2673	0.34
2674	0.34
2675	0.34
2676	0.34
2677	0.34
2678	0.34
2679	0.34
2680	0.34
2681	0.34
2682	0.34
2683	0.34
2684	0.34
2685	0.34
2686	0.34
2687	0.34
2688	0.34
2689	0.34
2690	0.34
2691	0.34
2692	0.34
2693	0.34
2694	0.34
2695	0.33
2696	0.33
2697	0.33
2698	0.33
2699	0.33
2700	0.33
2701	0.33
2702	0.33
2703	0.33
2704	0.33
2705	0.33
2706	0.33
2707	0.33
2708	0.33
2709	0.33
2710	0.33
2711	0.33
2712	0.33
2713	0.33
2714	0.33
2715	0.33
2716	0.33
2717	0.33
2718	0.33
2719	0.33
2720	0.33
2721	0.33
2722	0.33
2723	0.33
2724	0.33
2725	0.33
2726	0.33
2727	0.33
2728	0.33
2729	0.33
2730	0.33
2731	0.32
2732	0.32
2733	0.32
2734	0.32
2735	0.32
2736	0.32
2737	0.32
2738	0.32
2739	0.32
2740	0.32
2741	0.32
2742	0.32
2743	0.32
2744	0.32
2745	0.32
2746	0.32
2747	0.32
2748	0.32
2749	0.32
2750	0.32
2751	0.32
2752	0.32
2753	0.32
2754	0.32
2755	0.32
2756	0.32
2757	0.32
2758	0.32
2759	0.32
2760	0.32
2761	0.32
2762	0.32
2763	0.32
2764	0.32
2765	0.32
2766	0.32
2767	0.32
2768	0.32
2769	0.31
2770	0.31
2771	0.31
2772	0.31
2773	0.31
2774	0.31
2775	0.31
2776	0.31
2777	0.31
2778	0.31
2779	0.31
2780	0.31
2781	0.31
2782	0.31
2783	0.31
2784	0.31
2785	0.31
2786	0.31
2787	0.31
2788	0.31
2789	0.31
2790	0.31
2791	0.31
2792	0.31
2793	0.31
2794	0.31
2795	0.31
2796	0.31
2797	0.31
2798	0.31
2799	0.31
2800	0.31
2801	0.31
2802	0.31
2803	0.31
2804	0.31
2805	0.31
2806	0.31
2807	0.31
2808	0.31
2809	0.31
2810	0.31
2811	0.31
2812	0.31
2813	0.3
2814	0.3
2815	0.3
2816	0.3
2817	0.3
2818	0.3
2819	0.3
2820	0.3
2821	0.3
2822	0.3
2823	0.3
2824	0.3
2825	0.3
2826	0.3
2827	0.3
2828	0.3
2829	0.3
2830	0.3
2831	0.3
2832	0.3
2833	0.3
2834	0.3
2835	0.3
2836	0.3
2837	0.3
2838	0.3
2839	0.3
2840	0.3
2841	0.3
2842	0.3
2843	0.29
2844	0.29
2845	0.29
2846	0.29
2847	0.29
2848	0.29
2849	0.29
2850	0.29
2851	0.29
2852	0.29
2853	0.29
2854	0.29
2855	0.29
2856	0.29
2857	0.29
2858	0.29
2859	0.29
2860	0.29
2861	0.29
2862	0.29
2863	0.29
2864	0.29
2865	0.29
2866	0.29
2867	0.29
2868	0.29
2869	0.29
2870	0.29
2871	0.29
2872	0.29
2873	0.29
2874	0.29
2875	0.29
2876	0.28
2877	0.28
2878	0.28
2879	0.28
2880	0.28
2881	0.28
2882	0.28
2883	0.28
2884	0.28
2885	0.28
2886	0.28
2887	0.28
2888	0.28
2889	0.28
2890	0.28
2891	0.28
2892	0.28
2893	0.28
2894	0.28
2895	0.28
2896	0.28
2897	0.28
2898	0.28
2899	0.28
2900	0.28
2901	0.28
2902	0.28
2903	0.28
2904	0.28
2905	0.28
2906	0.28
2907	0.28
2908	0.28
2909	0.28
2910	0.28
2911	0.28
2912	0.28
2913	0.28
2914	0.28
2915	0.28
2916	0.28
2917	0.28
2918	0.28
2919	0.28
2920	0.28
2921	0.28
2922	0.27
2923	0.27
2924	0.27
2925	0.27
2926	0.27
2927	0.27
2928	0.27
2929	0.27
2930	0.27
2931	0.27
2932	0.27
2933	0.27
2934	0.27
2935	0.27
2936	0.27
2937	0.27
2938	0.27
2939	0.27
2940	0.27
2941	0.27
2942	0.27
2943	0.27
2944	0.27
2945	0.27
2946	0.26
2947	0.26
2948	0.26
2949	0.26
2950	0.26
2951	0.26
2952	0.26
2953	0.26
2954	0.26
2955	0.26
2956	0.26
2957	0.26
2958	0.26
2959	0.26
2960	0.26
2961	0.26
2962	0.26
2963	0.26
2964	0.26
2965	0.26
2966	0.26
2967	0.26
2968	0.26
2969	0.26
2970	0.26
2971	0.26
2972	0.26
2973	0.26
2974	0.26
2975	0.26
2976	0.26
2977	0.26
2978	0.26
2979	0.26
2980	0.26
2981	0.26
2982	0.26
2983	0.25
2984	0.25
2985	0.25
2986	0.25
2987	0.25
2988	0.25
2989	0.25
2990	0.25
2991	0.25
2992	0.25
2993	0.25
2994	0.25
2995	0.25
2996	0.25
2997	0.25
2998	0.25
2999	0.25
3000	0.25
3001	0.25
3002	0.25
3003	0.25
3004	0.25
3005	0.25
3006	0.25
3007	0.25
3008	0.25
3009	0.25
3010	0.25
3011	0.25
3012	0.25
3013	0.24
3014	0.24
3015	0.24
3016	0.24
3017	0.24
3018	0.24
3019	0.24
3020	0.24
3021	0.24
3022	0.24
3023	0.24
3024	0.24
3025	0.24
3026	0.24
3027	0.24
3028	0.24
3029	0.24
3030	0.24
3031	0.24
3032	0.24
3033	0.24
3034	0.24
3035	0.24
3036	0.24
3037	0.24
3038	0.24
3039	0.24
3040	0.24
3041	0.24
3042	0.24
3043	0.24
3044	0.24
3045	0.24
3046	0.24
3047	0.24
3048	0.24
3049	0.24
3050	0.24
3051	0.24
3052	0.24
3053	0.24
3054	0.24
3055	0.24
3056	0.24
3057	0.24
3058	0.24
3059	0.24
3060	0.23
3061	0.23
3062	0.23
3063	0.23
3064	0.23
3065	0.23
3066	0.23
3067	0.23
3068	0.23
3069	0.23
3070	0.23
3071	0.23
3072	0.23
3073	0.23
3074	0.23
3075	0.23
3076	0.23
3077	0.23
3078	0.23
3079	0.23
3080	0.23
3081	0.23
3082	0.23
3083	0.23
3084	0.23
3085	0.23
3086	0.23
3087	0.23
3088	0.23
3089	0.23
3090	0.23
3091	0.22
3092	0.22
3093	0.22
3094	0.22
3095	0.22
3096	0.22
3097	0.22
3098	0.22
3099	0.22
3100	0.22
3101	0.22
3102	0.22
3103	0.22
3104	0.22
3105	0.22
3106	0.22
3107	0.22
3108	0.22
3109	0.22
3110	0.22
3111	0.22
3112	0.22
3113	0.22
3114	0.22
3115	0.22
3116	0.22
3117	0.22
3118	0.22
3119	0.22
3120	0.22
3121	0.22
3122	0.22
3123	0.22
3124	0.22
3125	0.22
3126	0.22
3127	0.22
3128	0.22
3129	0.22
3130	0.22
3131	0.22
3132	0.22
3133	0.22
3134	0.22
3135	0.21
3136	0.21
3137	0.21
3138	0.21
3139	0.21
3140	0.21
3141	0.21
3142	0.21
3143	0.21
3144	0.21
3145	0.21
3146	0.21
3147	0.21
3148	0.21
3149	0.21
3150	0.21
3151	0.21
3152	0.21
3153	0.21
3154	0.21
3155	0.21
3156	0.21
3157	0.21
3158	0.21
3159	0.21
3160	0.21
3161	0.21
3162	0.21
3163	0.21
3164	0.21
3165	0.21
3166	0.21
3167	0.21
3168	0.21
3169	0.21
3170	0.21
3171	0.2
3172	0.2
3173	0.2
3174	0.2
3175	0.2
3176	0.2
3177	0.2
3178	0.2
3179	0.2
3180	0.2
3181	0.2
3182	0.2
3183	0.2
3184	0.2
3185	0.2
3186	0.2
3187	0.2
3188	0.2
3189	0.2
3190	0.2
3191	0.2
3192	0.2
3193	0.2
3194	0.2
3195	0.2
3196	0.2
3197	0.2
3198	0.2
3199	0.2
3200	0.2
3201	0.2
3202	0.2
3203	0.2
3204	0.2
3205	0.2
3206	0.2
3207	0.2
3208	0.2
3209	0.2
3210	0.2
3211	0.2
3212	0.2
3213	0.2
3214	0.2
3215	0.2
3216	0.2
3217	0.2
3218	0.2
3219	0.2
3220	0.2
3221	0.2
3222	0.19
3223	0.19
3224	0.19
3225	0.19
3226	0.19
3227	0.19
3228	0.19
3229	0.19
3230	0.19
3231	0.19
3232	0.19
3233	0.19
3234	0.19
3235	0.19
3236	0.19
3237	0.19
3238	0.19
3239	0.19
3240	0.19
3241	0.19
3242	0.19
3243	0.19
3244	0.19
3245	0.19
3246	0.19
3247	0.19
3248	0.19
3249	0.19
3250	0.19
3251	0.19
3252	0.19
3253	0.19
3254	0.19
3255	0.19
3256	0.19
3257	0.19
3258	0.19
3259	0.19
3260	0.19
3261	0.19
3262	0.19
3263	0.19
3264	0.19
3265	0.19
3266	0.18
3267	0.18
3268	0.18
3269	0.18
3270	0.18
3271	0.18
3272	0.18
3273	0.18
3274	0.18
3275	0.18
3276	0.18
3277	0.18
3278	0.18
3279	0.18
3280	0.18
3281	0.18
3282	0.18
3283	0.18
3284	0.18
3285	0.18
3286	0.18
3287	0.18
3288	0.18
3289	0.18
3290	0.18
3291	0.18
3292	0.18
3293	0.18
3294	0.18
3295	0.18
3296	0.18
3297	0.18
3298	0.18
3299	0.18
3300	0.18
3301	0.17
3302	0.17
3303	0.17
3304	0.17
3305	0.17
3306	0.17
3307	0.17
3308	0.17
3309	0.17
3310	0.17
3311	0.17
3312	0.17
3313	0.17
3314	0.17
3315	0.17
3316	0.17
3317	0.17
3318	0.17
3319	0.17
3320	0.17
3321	0.17
3322	0.17
3323	0.17
3324	0.17
3325	0.17
3326	0.17
3327	0.17
3328	0.17
3329	0.17
3330	0.17
3331	0.17
3332	0.17
3333	0.17
3334	0.17
3335	0.17
3336	0.17
3337	0.17
3338	0.17
3339	0.17
3340	0.17
3341	0.17
3342	0.17
3343	0.17
3344	0.17
3345	0.17
3346	0.17
3347	0.17
3348	0.17
3349	0.17
3350	0.17
3351	0.17
3352	0.17
3353	0.17
3354	0.17
3355	0.17
3356	0.17
3357	0.16
3358	0.16
3359	0.16
3360	0.16
3361	0.16
3362	0.16
3363	0.16
3364	0.16
3365	0.16
3366	0.16
3367	0.16
3368	0.16
3369	0.16
3370	0.16
3371	0.16
3372	0.16
3373	0.16
3374	0.16
3375	0.16
3376	0.16
3377	0.16
3378	0.16
3379	0.16
3380	0.16
3381	0.16
3382	0.16
3383	0.16
3384	0.16
3385	0.16
3386	0.16
3387	0.16
3388	0.16
3389	0.16
3390	0.16
3391	0.16
